Area,AreaId,VariableName,VariableId,Year,Value,Symbol,Md1,Md2,Units,Period,ISOCode
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,1962.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1958, 1962)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,1967.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1963, 1967)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,1972.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1968, 1972)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,1977.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1973, 1977)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,1982.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1978, 1982)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,1987.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1983, 1987)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,1992.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1988, 1992)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,1997.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1993, 1997)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,2002.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(1998, 2002)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,2007.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(2003, 2007)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,2012.0,0.0,E,-,6043.0,· 10⁹ m³/yr,"(2008, 2012)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,2017.0,0.0,E,-,6433.0,· 10⁹ m³/yr,"(2013, 2017)",AFG
Afghanistan,4.0,Groundwater: entering the country (total),4177.0,2018.0,0.0,E,-,0.0,· 10⁹ m³/yr,"(2018, 2022)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,1962.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1958, 1962)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,1967.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1963, 1967)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,1972.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1968, 1972)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,1977.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1973, 1977)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,1982.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1978, 1982)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,1987.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1983, 1987)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,1992.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1988, 1992)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,1997.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1993, 1997)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,2002.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1998, 2002)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,2007.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(2003, 2007)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,2012.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(2008, 2012)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,2017.0,0.0,E,-,6433.0,· 10⁹ m³/yr,"(2013, 2017)",AFG
Afghanistan,4.0,Groundwater: accounted inflow,4452.0,2018.0,0.0,E,-,0.0,· 10⁹ m³/yr,"(2018, 2022)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,1962.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1958, 1962)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,1967.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1963, 1967)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,1972.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1968, 1972)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,1977.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1973, 1977)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,1982.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1978, 1982)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,1987.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1983, 1987)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,1992.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1988, 1992)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,1997.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1993, 1997)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,2002.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(1998, 2002)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,2007.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(2003, 2007)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,2012.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(2008, 2012)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,2017.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(2013, 2017)",AFG
Afghanistan,4.0,Water resources: total external renewable,4182.0,2018.0,18.18,E,-,0.0,· 10⁹ m³/yr,"(2018, 2022)",AFG
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,1962.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1958, 1962)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,1967.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1963, 1967)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,1972.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1968, 1972)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,1977.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1973, 1977)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,1982.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1978, 1982)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,1987.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1983, 1987)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,1992.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1988, 1992)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,1997.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1993, 1997)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,2002.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1998, 2002)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,2007.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(2003, 2007)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,2012.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(2008, 2012)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,2017.0,0.0,-,-,6433.0,· 10⁹ m³/year,"(2013, 2017)",ALB
Albania,8.0,Surface water: outflow to other countries secured through treaties,4174.0,2018.0,0.0,-,-,0.0,· 10⁹ m³/year,"(2018, 2022)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,1962.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1958, 1962)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,1967.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1963, 1967)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,1972.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1968, 1972)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,1977.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1973, 1977)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,1982.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1978, 1982)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,1987.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1983, 1987)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,1992.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1988, 1992)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,1997.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1993, 1997)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,2002.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1998, 2002)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,2007.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(2003, 2007)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,2012.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(2008, 2012)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,2017.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(2013, 2017)",ALB
Albania,8.0,Surface water: total external renewable,4176.0,2018.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(2018, 2022)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,1962.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1958, 1962)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,1967.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1963, 1967)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,1972.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1968, 1972)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,1977.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1973, 1977)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,1982.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1978, 1982)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,1987.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1983, 1987)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,1992.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1988, 1992)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,1997.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1993, 1997)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,2002.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1998, 2002)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,2007.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(2003, 2007)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,2012.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(2008, 2012)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,2017.0,0.0,E,-,6433.0,· 10⁹ m³/yr,"(2013, 2017)",ALB
Albania,8.0,Groundwater: entering the country (total),4177.0,2018.0,0.0,E,-,0.0,· 10⁹ m³/yr,"(2018, 2022)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,1962.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1958, 1962)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,1967.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1963, 1967)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,1972.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1968, 1972)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,1977.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1973, 1977)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,1982.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1978, 1982)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,1987.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1983, 1987)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,1992.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1988, 1992)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,1997.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1993, 1997)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,2002.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(1998, 2002)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,2007.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(2003, 2007)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,2012.0,0.0,E,-,6027.0,· 10⁹ m³/yr,"(2008, 2012)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,2017.0,0.0,E,-,6433.0,· 10⁹ m³/yr,"(2013, 2017)",ALB
Albania,8.0,Groundwater: accounted inflow,4452.0,2018.0,0.0,E,-,0.0,· 10⁹ m³/yr,"(2018, 2022)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,1962.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1958, 1962)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,1967.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1963, 1967)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,1972.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1968, 1972)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,1977.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1973, 1977)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,1982.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1978, 1982)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,1987.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1983, 1987)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,1992.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1988, 1992)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,1997.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1993, 1997)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,2002.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(1998, 2002)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,2007.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(2003, 2007)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,2012.0,0.0,-,-,1514.0,· 10⁹ m³/year,"(2008, 2012)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,2017.0,0.0,-,-,6433.0,· 10⁹ m³/year,"(2013, 2017)",ALB
Albania,8.0,Groundwater: leaving the country to other countries (total),4178.0,2018.0,0.0,-,-,0.0,· 10⁹ m³/year,"(2018, 2022)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,1962.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1958, 1962)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,1967.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1963, 1967)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,1972.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1968, 1972)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,1977.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1973, 1977)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,1982.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1978, 1982)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,1987.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1983, 1987)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,1992.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1988, 1992)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,1997.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1993, 1997)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,2002.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1998, 2002)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,2007.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(2003, 2007)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,2012.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(2008, 2012)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,2017.0,0.0,E,-,6433.0,· 10⁹ m³/year,"(2013, 2017)",ALB
Albania,8.0,Groundwater: accounted outflow to other countries,4453.0,2018.0,0.0,E,-,0.0,· 10⁹ m³/year,"(2018, 2022)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,1962.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1958, 1962)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,1967.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1963, 1967)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,1972.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1968, 1972)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,1977.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1973, 1977)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,1982.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1978, 1982)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,1987.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1983, 1987)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,1992.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1988, 1992)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,1997.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1993, 1997)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,2002.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(1998, 2002)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,2007.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(2003, 2007)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,2012.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(2008, 2012)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,2017.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(2013, 2017)",ALB
Albania,8.0,Water resources: total external renewable,4182.0,2018.0,3.3,E,-,0.0,· 10⁹ m³/yr,"(2018, 2022)",ALB
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,1962.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1958, 1962)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,1967.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1963, 1967)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,1972.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1968, 1972)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,1977.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1973, 1977)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,1982.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1978, 1982)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,1987.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1983, 1987)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,1992.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1988, 1992)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,1997.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1993, 1997)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,2002.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(1998, 2002)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,2007.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(2003, 2007)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,2012.0,0.0,E,-,6043.0,· 10⁹ m³/year,"(2008, 2012)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,2017.0,0.0,E,-,6433.0,· 10⁹ m³/year,"(2013, 2017)",DZA
Algeria,12.0,Surface water: outflow to other countries secured through treaties,4174.0,2018.0,0.0,E,-,0.0,· 10⁹ m³/year,"(2018, 2022)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,1962.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1958, 1962)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,1967.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1963, 1967)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,1972.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1968, 1972)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,1977.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1973, 1977)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,1982.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1978, 1982)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,1987.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1983, 1987)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,1992.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1988, 1992)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,1997.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1993, 1997)",DZA
Algeria,12.0,Surface water: total external renewable,4176.0,2002.0,0.39,E,-,0.0,· 10⁹ m³/yr,"(1998, 2002)",DZA
